iteration,batch,learning_rate,ctc_loss,decoded_text
2,96,0.01,1085.37,gegagagagagagagagagagagagagagagagagagagagagagagagag
2,97,0.01,609.645,gagagagagagagagagagagagagagagagagagagagagag
2,98,0.01,834.632,gagagagagagagagagagagagagagagagagagagagagagagagag
2,99,0.01,1342.08,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
2,100,0.01,1099.85,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
2,101,0.01,845.22,igagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
2,102,0.01,1007.47,gagagagag g g gag g gagagagagag g g g g g
2,103,0.01,937.74,ig g g g g g g g g g g g g g g g g g g g g g g g g
2,104,0.01,1089.12,gag g g g g g g g g g g g g g g g g g g g g g g g g g
3,0,0.01,776.138,gkg g g g g g g g g g g g g g g g g g g g g g g g g g g gkg g gkgkgkgkgkgkgkgkgkgkg
3,1,0.01,1136.14,gagag gagagagagagag g g g g g g g g g g g g g g g g g g g
3,2,0.01,802.392,gagagagagagagagagag g g g gagagagagagagag g g g g g
3,3,0.01,1004.11,gegagagagagag g g g g g g g
3,4,0.01,1232.67,gegagagagagagagagagagagagagag
3,5,0.01,1144.71,gegagagagagagagag g gagag
3,6,0.01,867.046,gagagagagagagagagagagagagagagagagagagagagagagagagag
3,7,0.01,1233.18,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,8,0.01,1099.47,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,9,0.01,627.999,igagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,10,0.01,820.157,gagag g g g g g g g g g
3,11,0.01,1387.29,gdgagagagagagagagagagagagag
3,12,0.01,1138.8,gdgagagagagagagag
3,13,0.01,749.358,gagagagagagagagagagagagagagagagagag
3,14,0.01,1015.34,gagagagagagagagagagagagagagagagagagagag
3,15,0.01,924.477,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,16,0.01,1051.78,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,17,0.01,753.76,ig g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,18,0.01,1140.85,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,19,0.01,812.386,gig g g g g g g g g g g g g g g g g g g g g
3,20,0.01,1002.72,gig g g g g g g g g g g g g g g
3,21,0.01,1170.64,gagag
3,22,0.01,1110.79,gagagagagagagagagagagagagagag
3,23,0.01,894.201,gagagagagagagagagagagagagagagagagagagagagagagagag
3,24,0.01,1287.8,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,25,0.01,1047.23,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,26,0.01,625.554,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,27,0.01,854.502,igag g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,28,0.01,1361.15,gig g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,29,0.01,1127.71,gig g g g g g g g g g g g g g g g g g g
3,30,0.01,768.167,gagagagagagagagagagagag
3,31,0.01,1030.07,gegagagagagkgkgkgkgagagagkg
3,32,0.01,923.514,gegkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkg
3,33,0.01,1107.69,gegagagagagagagagagagagagagagagagagagagagagagagagagag
3,34,0.01,653.345,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,35,0.01,1456.23,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,36,0.01,949.861,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,37,0.01,1242.22,ig g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,38,0.01,1218.52,igigigigigagigigagagagigagagagagagigigigigigagagigigigigigigigigigigigigigigigigigigigigigigigigig
3,39,0.01,942.31,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,40,0.01,987.451,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,41,0.01,1066.99,ghgagagagagagagagagagagagagag
3,42,0.01,1082.17,ghgagagagagagagagagagagagag
3,43,0.01,1482.53,gagagagagagagagagagagagagagagagagagagagagagagag
3,44,0.01,1303.69,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,45,0.01,911.691,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,46,0.01,994.208,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,47,0.01,887.665,igagag gag g gag g g g g g g g g g gag g g gag gagagagagagagagagagagagagagagagagagagag g g g g g g g g gag g g g g g g g g g gagagagagag g g
3,48,0.01,985.532,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,49,0.01,1219.46,ig g g g g g g g g g g g g g g g g g g g g g g g g g
3,50,0.01,1222.69,ig g g g g g g g g g g g g g g g g
3,51,0.01,990.085,igigigigigigigigigigigigigig
3,52,0.01,834.919,igigigigigigigigigigig
3,53,0.01,666.349,igigigigigigigigigigigigigigigigigigigigig
3,54,0.01,938.937,igagag g gagagagagagagagagigagag
3,55,0.01,1320.35,igagagagagagagagagagagagagagagagagagag
3,56,0.01,1135.37,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,57,0.01,843.156,igagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,58,0.01,1012.83,igagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,59,0.01,1167.24,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,60,0.01,1098.68,g g g g g g g g g g g g
3,61,0.01,865.835,g g g g g g g g
3,62,0.01,771.051,g g g g g
3,63,0.01,613.372,grgag
3,64,0.01,794.136,gagagagagagagagag
3,65,0.01,1359.36,gagagagagagagagagagagagagagagagagagagagag
3,66,0.01,1065.16,gagagagagagagagagagagagagagagagagagagagagagagagagagag
3,67,0.01,791.43,igagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,68,0.01,1000.86,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,69,0.01,930.534,dgagagagagagagagagagagagagagagagagagagagagagagag
3,70,0.01,1076.49,dg g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,71,0.01,745.449,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,72,0.01,1155.78,dg g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,73,0.01,806.616,geg g g g g g g g g g g g g g g g g g g g
3,74,0.01,995.02,gdg g g g g g g g g
3,75,0.01,1238.7,gdgagagagagagagagagagag
3,76,0.01,1180.49,gbgagagagagagag
3,77,0.01,510.521,gagagagagagagagagagagagagagagagagagagagagagagag
3,78,0.01,1284.45,igagagagagagagagagagagagagagagagagagagagagagagagag
3,79,0.01,1095.57,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,80,0.01,668.8,igagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,81,0.01,820.122,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,82,0.01,1378.31,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,83,0.01,1141.82,gagagagagagagagagagagagagagagagagagag
3,84,0.01,770.999,gagagagagagagagagagagagagag
3,85,0.01,1054.23,gagagagagagagagagagag
3,86,0.01,912.37,gagagagagagagagagagagagagagagagagagagagagagagag
3,87,0.01,1095.04,gkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkgkg
3,88,0.01,804.296,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,89,0.01,1095.69,gag g g g g g g g g g g g g g g g g g g g g g g
3,90,0.01,892.963,g g g g g g g g g g g g g g g g g g g g g g g g
3,91,0.01,1014.5,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,92,0.01,968.308,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,93,0.01,1020.24,ig g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,94,0.01,909.769,gagagagagagagagagagagagagagagag gag g gagagagagagagagagagagagagag
3,95,0.01,1275.03,gagagagagagagagagagagagagagagagagagagagagagagagagag
3,96,0.01,1084.64,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,97,0.01,602.853,gagagagagagagagagagagagagagagagagagagagagagagagagag
3,98,0.01,819.576,gagagagagagagagagagagag
3,99,0.01,1353.16,gagagagagagagagagagagagagagagagagagagagagagagagag
3,100,0.01,1120.78,gagagagagagagagagagagagagagagagagagag
3,101,0.01,868.059,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
3,102,0.01,982.727,gag g g g
3,103,0.01,953.564,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
3,104,0.01,1060.33,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
4,0,0.01,813.648,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
4,1,0.01,1164.48,gagag g g g g g g g g g g g g g g g g
4,2,0.01,823.299,gagagagagagagagagagagagagagagagag
4,3,0.01,1017.46,gagagagagagagagagagag
4,4,0.01,1243.98,gagagagagagagagagagagag
4,5,0.01,1159.53,gagagagagagagagagagagagagagag
4,6,0.01,864.917,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,7,0.01,1260.63,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,8,0.01,1111.3,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,9,0.01,660.177,g g g g g g g g g g g g g g g g g g g g g g g g g g g
4,10,0.01,828.601,gdg g g g g g g g g g g g g g g g g g g
4,11,0.01,1363.29,g g g g g g g g g g
4,12,0.01,1161.2,g g g g g g g
4,13,0.01,799.59,gegagagagagagag
4,14,0.01,1053.13,gegagagagagagagagagagag
4,15,0.01,949.51,gegagagagagagagagagagagagagagagagagagagagag
4,16,0.01,1079.92,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,17,0.01,775.749,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,18,0.01,1161.59,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,19,0.01,838.893,gig g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
4,20,0.01,1015.0,g g g g g g g g g g g g g g g g g g g g g g g g
4,21,0.01,1252.3,g g g g g g g g g g g g g g g
4,22,0.01,1195.97,g g g g g g g g g g g g g
4,23,0.01,857.802,gig g g g g g g g g g g g g g g
4,24,0.01,1324.55,gigagagagagagagagagagagagagagagagag
4,25,0.01,1087.83,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,26,0.01,681.172,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,27,0.01,853.28,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,28,0.01,1314.67,gagagagagagagagagagagagagagagagagagagagagagagag
4,29,0.01,1117.73,gagagagagagagagagagagagagagagagagag
4,30,0.01,787.933,gegagagagagagagagagagagagagagagag
4,31,0.01,1046.54,gegagagagagagagagagagagagagagagag
4,32,0.01,951.891,gegagagagagagagagagagagagagagagagagagag
4,33,0.01,1101.34,gegagagagagagagagagagagagagagagagagagagagagagagagag
4,34,0.01,650.358,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,35,0.01,1461.43,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,36,0.01,957.154,gigagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,37,0.01,1254.53,gigagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,38,0.01,1230.43,gigag g g g g g g g g
4,39,0.01,963.131,gigagagagagagagagagagagagagagagagagagagagagagagagagag
4,40,0.01,988.365,ghgagagagagagagagagagagagagagagagagagagagagagagagagagag
4,41,0.01,1054.88,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,42,0.01,1071.11,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,43,0.01,1488.38,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,44,0.01,1317.35,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,45,0.01,956.418,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,46,0.01,1016.26,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
4,47,0.01,855.131,gig g g g g g g g g g g g g g g g g g g g g g g g g g g g
4,48,0.01,1016.42,gig g g g g g g
4,49,0.01,1272.49,gigagagagagagagagagagag
4,50,0.01,1235.47,gigagagagagagagagagagagagagag
4,51,0.01,982.553,gigagagagagagagagagagagagagagagagagagagagagag
4,52,0.01,829.84,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,53,0.01,712.221,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,54,0.01,955.916,gagag g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
4,55,0.01,1319.72,glg g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
4,56,0.01,1152.14,geg g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
4,57,0.01,835.257,geg g g g g g g g g g g g g g g g g g g g g g g
4,58,0.01,1015.55,gegagagagagagagagagagagagagagagagagagag
4,59,0.01,1225.9,gegagagagagagagagagagagagagagagagagagagagag
4,60,0.01,1110.57,gagagagagagagagagagagagagagagagagagagagagagagagagagag
4,61,0.01,880.823,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,62,0.01,814.352,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,63,0.01,623.646,gagagagagag
4,64,0.01,821.763,gig g g g g g g g g g g g g g g
4,65,0.01,1376.95,gig g g g g g g g g g
4,66,0.01,1149.57,gdg g g g g g g g g g g g
4,67,0.01,788.923,gagagagagagagagagagagagagagagagagag
4,68,0.01,1034.29,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,69,0.01,954.471,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,70,0.01,1110.29,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,71,0.01,749.868,gagagagagagagagagagagag
4,72,0.01,1142.97,geg g g g g g g g g g g g g g g g g g g g g g
4,73,0.01,832.885,geg g g g g g g g g g g g g g g
4,74,0.01,1034.61,geg g g g g g g g g g g g
4,75,0.01,1254.95,geg g g g g g g g g g g g
4,76,0.01,1168.49,geg g g g g g g g g g g g g g g g g g
4,77,0.01,524.989,g g g g g g g g g g g g g
4,78,0.01,1317.67,g g g g g g g g g g g g g g g g g
4,79,0.01,1096.48,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,80,0.01,649.934,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,81,0.01,824.479,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,82,0.01,1352.33,gagagagagagagagagagagagagagagag
4,83,0.01,1142.84,gagagagagagagagagagagagag
4,84,0.01,790.696,gagagagagagagagagagagagagagag
4,85,0.01,1035.71,gagagagagagagagagagagagagagagagagagag
4,86,0.01,951.924,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,87,0.01,1101.84,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,88,0.01,795.177,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,89,0.01,1153.67,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
4,90,0.01,927.069,geg g g g g g g g g g g g g g g g g g g g g g g
4,91,0.01,1019.48,geg g g g g g g g g g g g g g
4,92,0.01,999.921,geg g g g g g g g g g g
4,93,0.01,1056.26,geg g g g g g g g g g g
4,94,0.01,869.226,gegagagagagagagagagagagagagagag
4,95,0.01,1319.77,gagagagagagag
4,96,0.01,1099.82,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,97,0.01,679.049,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
4,98,0.01,841.567,gagagagagagagagagagagagagagagagagagagag
4,99,0.01,1331.11,gigagagagagagagagagagagagagagagagag
4,100,0.01,1131.79,gagagagagagagagagagagagagag
4,101,0.01,788.042,gagagagagagagagagagagagagag
4,102,0.01,1050.64,gagagagagagagagagagagagagagagag
4,103,0.01,947.094,gagagagagagagagagagagagagagagagagagagagagag
4,104,0.01,1102.25,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,0,0.01,758.164,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,1,0.01,1159.7,g g
5,2,0.01,839.358,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
5,3,0.01,1012.66,gig g g g g g g g g g g g g g g g g g g g g g g g g
5,4,0.01,1231.4,gig g g g g g g g g g g g g g g g
5,5,0.01,1168.96,gig g g g g g g g g g g g g
5,6,0.01,860.2,g
5,7,0.01,1263.5,gagagagagagagagagagagagagagagagagagagagagagagagagag
5,8,0.01,1092.02,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,9,0.01,666.101,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,10,0.01,837.039,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,11,0.01,1329.24,gag
5,12,0.01,1128.77,gagagagagagagagagagagagagagag
5,13,0.01,788.639,gagag g g g g g g g g g g g g
5,14,0.01,1041.02,gagag g g g g g g g g g g g g g g
5,15,0.01,944.651,gagagagagagagagagagagagagagagagagagagagagagag
5,16,0.01,1071.34,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,17,0.01,760.625,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,18,0.01,1152.55,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,19,0.01,833.397,gig g g g g g g g g g g g g g g g g g g g g g g g
5,20,0.01,1012.04,gig g g g g g g g g g g g g g g
5,21,0.01,1239.21,gig g g g g g g g g g g
5,22,0.01,1169.02,gigig g g g g g g g g g g g
5,23,0.01,862.158,gig
5,24,0.01,1307.94,gagag
5,25,0.01,1099.28,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,26,0.01,665.852,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,27,0.01,834.738,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,28,0.01,1335.55,gagagagagagagagagagagagagagagag
5,29,0.01,1135.43,gagagagagagagagagagagagag
5,30,0.01,789.193,gagagagagagagagagagagagag
5,31,0.01,1046.02,gagagagagagagagagagagagagag
5,32,0.01,945.706,gsgagagagagagagagagagagagagagagagagagag
5,33,0.01,1101.64,gag
5,34,0.01,667.031,g g
5,35,0.01,1455.54,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
5,36,0.01,950.68,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
5,37,0.01,1255.83,gigagagagagagagagagagagagagagagagagagagagagagagagagagag
5,38,0.01,1234.78,gigagagagag
5,39,0.01,965.915,gagagagag
5,40,0.01,995.229,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,41,0.01,1053.94,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,42,0.01,1064.42,gigagagagagagagagagagagagagagagagagagagagagagagagagag
5,43,0.01,1490.53,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,44,0.01,1320.65,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,45,0.01,937.854,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,46,0.01,1014.02,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,47,0.01,861.209,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
5,48,0.01,1011.68,gegagagagagagagagagagagagagagagagagag
5,49,0.01,1259.73,gigagagagagagagagagagagag
5,50,0.01,1226.42,gigagagagagagagagagagagagag
5,51,0.01,976.715,gigagagagagagagagagagagagagagagag
5,52,0.01,823.053,gigagagagagagagagagagagagagagagagagagagagagagagag
5,53,0.01,706.29,gag g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
5,54,0.01,959.94,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
5,55,0.01,1318.73,g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g g
5,56,0.01,1149.18,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
